Baseline 100%T,,blank,,bm3-wt-5-in-1000,,bm3-wt-post-dil,,
475.8206482,0.224157542,475.8206482,-0.000882539025,475.8206482,0.1124730036,475.8206482,0.102504313,
475.4017944,0.223091349,475.4017944,-0.0008171238587,475.4017944,0.1139543504,475.4017944,0.1047976017,
474.9829102,0.2239003778,474.9829102,-0.002133089351,474.9829102,0.1137793586,474.9829102,0.1056898907,
474.5640259,0.2226009369,474.5640259,0.001536406344,474.5640259,0.1159077287,474.5640259,0.1061231121,
474.1451111,0.2232496887,474.1451111,0.0004883285146,474.1451111,0.1146849915,474.1451111,0.106916368,
473.7261353,0.2237206995,473.7261353,-0.0008469907916,473.7261353,0.1157511398,473.7261353,0.1070294231,
473.3071594,0.2234227359,473.3071594,-0.000583388377,473.3071594,0.1160229445,473.3071594,0.1064542457,
472.8881226,0.2247763574,472.8881226,-1.817156954E-005,472.8881226,0.1156890318,472.8881226,0.1070734486,
472.4690552,0.2235725671,472.4690552,0.001058964757,472.4690552,0.116628319,472.4690552,0.1083903834,
472.0880432,0.2232292593,472.0880432,0.0007582402905,472.0880432,0.1175715476,472.0880432,0.1090983376,
471.6689148,0.2234986871,471.6689148,0.001052996493,471.6689148,0.1184963882,471.6689148,0.110637255,
471.2497253,0.2239684314,471.2497253,0.001113513368,471.2497253,0.1185039654,471.2497253,0.1101011038,
470.8304749,0.225798279,470.8304749,-0.0006426870241,470.8304749,0.1174773872,470.8304749,0.1069963723,
470.4112549,0.2252090573,470.4112549,-0.001129642827,470.4112549,0.1188156158,470.4112549,0.1107800528,
469.9919739,0.2246015221,469.9919739,-7.143939729E-005,469.9919739,0.1194029525,469.9919739,0.1117524281,
469.5726624,0.2261690795,469.5726624,-0.001210034941,469.5726624,0.1184370816,469.5726624,0.1109916419,
469.1533508,0.226435706,469.1533508,0.0002816270862,469.1533508,0.119088091,469.1533508,0.1104469374,
468.7339783,0.2265100479,468.7339783,-0.001266150852,468.7339783,0.1201420426,468.7339783,0.1111506671,
468.3145447,0.2253577411,468.3145447,-0.001419387176,468.3145447,0.1214297637,468.3145447,0.1128148213,
467.8950806,0.2265703231,467.8950806,-0.0008963855216,467.8950806,0.1211555153,467.8950806,0.1142265499,
467.4756165,0.2267146707,467.4756165,-0.001495598117,467.4756165,0.1210999191,467.4756165,0.1145585626,
467.0561218,0.2265761197,467.0561218,-0.0009115748107,467.0561218,0.1220688596,467.0561218,0.1148800403,
466.6365662,0.2279687226,466.6365662,-0.002999226097,466.6365662,0.121217072,466.6365662,0.1137743145,
466.2550964,0.2284119278,466.2550964,-0.002935208846,466.2550964,0.1216895655,466.2550964,0.1147493795,
465.8355103,0.2282110304,465.8355103,-0.0004964678665,465.8355103,0.1228539944,465.8355103,0.1170237884,
465.4158325,0.2260033041,465.4158325,0.002286536619,465.4158325,0.1250785738,465.4158325,0.118863605,
464.9961548,0.2270634919,464.9961548,0.0005371811567,464.9961548,0.1252052337,464.9961548,0.1171231344,
464.5764465,0.2287731767,464.5764465,-0.0001211811978,464.5764465,0.1236570626,464.5764465,0.1174815968,
464.1566772,0.2280299962,464.1566772,0.0003178665647,464.1566772,0.123993583,464.1566772,0.1188162342,
463.7368774,0.2285783142,463.7368774,-0.0002327560214,463.7368774,0.1248524264,463.7368774,0.1190554723,
463.3170471,0.2291022539,463.3170471,-0.001247566775,463.3170471,0.1259124875,463.3170471,0.1207878515,
462.8972168,0.2279749364,462.8972168,0.001143100089,462.8972168,0.1282234639,462.8972168,0.1217709035,
462.4773865,0.2296248823,462.4773865,-0.001052179723,462.4773865,0.1270415783,462.4773865,0.1230454296,
462.0574341,0.229288429,462.0574341,-0.003575367155,462.0574341,0.1278797537,462.0574341,0.1234837994,
461.6374817,0.2278358191,461.6374817,0.001409601653,461.6374817,0.131073907,461.6374817,0.126375407,
461.2556458,0.2283137888,461.2556458,-1.8430419E-005,461.2556458,0.1316157877,461.2556458,0.1275752187,
460.8356628,0.2287701964,460.8356628,0.0005631258828,460.8356628,0.1313848346,460.8356628,0.1289489418,
460.4156189,0.2279441357,460.4156189,-0.001054503839,460.4156189,0.13288109,460.4156189,0.1298567802,
459.9955139,0.2288686633,459.9955139,0.0001067409612,459.9955139,0.1311112642,459.9955139,0.1282332987,
459.5753784,0.2315120697,459.5753784,-0.0007098857895,459.5753784,0.1287125945,459.5753784,0.1259630322,
459.1552429,0.2311804146,459.1552429,-0.0002970692876,459.1552429,0.1298620999,459.1552429,0.1253267229,
458.7350464,0.2322489172,458.7350464,-0.001640810864,458.7350464,0.1300296187,458.7350464,0.1279156953,
458.3148499,0.2311098129,458.3148499,-0.001314930152,458.3148499,0.131068334,458.3148499,0.1297377348,
457.8945923,0.231698364,457.8945923,-0.001553585869,457.8945923,0.1330474466,457.8945923,0.1306466907,
457.4743042,0.2307724655,457.4743042,0.0009769472526,457.4743042,0.1358046532,457.4743042,0.1334970891,
457.0539551,0.2318982035,457.0539551,6.075861893E-005,457.0539551,0.1352336109,457.0539551,0.1325187534,
456.671875,0.2318829596,456.671875,-0.00131632376,456.671875,0.1342187971,456.671875,0.1335700005,
456.2514954,0.2301907539,456.2514954,0.00152772991,456.2514954,0.1379933059,456.2514954,0.1373834014,
455.8310242,0.2308481783,455.8310242,-0.001666546799,455.8310242,0.1380779743,455.8310242,0.1404019445,
455.4105835,0.2320081145,455.4105835,-0.001484608511,455.4105835,0.1374477297,455.4105835,0.1407400966,
454.9901123,0.2312310636,454.9901123,-0.001139453845,454.9901123,0.1404795349,454.9901123,0.1412599534,
454.5695801,0.2322429866,454.5695801,9.11281677E-005,454.5695801,0.1397262812,454.5695801,0.1403736174,
454.1490479,0.2319667786,454.1490479,-0.001161605236,454.1490479,0.1413773,454.1490479,0.1424885541,
453.7284851,0.2306889743,453.7284851,0.00153263961,453.7284851,0.1439497918,453.7284851,0.1453081071,
453.3078613,0.2310100794,453.3078613,-0.0004458898038,453.3078613,0.1445020288,453.3078613,0.146076858,
452.8872375,0.2315474898,452.8872375,0.0006000109715,452.8872375,0.1446913779,452.8872375,0.1461074799,
452.5047607,0.2301918566,452.5047607,0.002602045191,452.5047607,0.1464251876,452.5047607,0.1491049528,
452.0840454,0.2301258892,452.0840454,0.00209281547,452.0840454,0.1479173452,452.0840454,0.1537404954,
451.663269,0.2322604954,451.663269,-0.0005237196456,451.663269,0.1465211511,451.663269,0.1473205537,
451.2425232,0.2331501544,451.2425232,-0.0005838019424,451.2425232,0.1451348364,451.2425232,0.1501889527,
450.8216858,0.2327149659,450.8216858,-0.000774283486,450.8216858,0.1474998146,450.8216858,0.1528914869,
450.4008789,0.2323922366,450.4008789,9.69537723E-005,450.4008789,0.1503890604,450.4008789,0.1541050375,
449.980011,0.2319261432,449.980011,0.001252926188,449.980011,0.1502244323,449.980011,0.1564995944,
449.5591125,0.2324329168,449.5591125,-0.002509730635,449.5591125,0.152100578,449.5591125,0.1585733593,
449.138092,0.2312786877,449.138092,-0.0005234610871,449.138092,0.1537059844,449.138092,0.1639761031,
448.7554932,0.2340290397,448.7554932,-0.002751692198,448.7554932,0.15281941,448.7554932,0.1591309607,
448.3344727,0.2329985201,448.3344727,-0.001455352991,448.3344727,0.1565984339,448.3344727,0.1627881527,
447.9134521,0.2326984107,447.9134521,-0.001015354181,447.9134521,0.1570488811,447.9134521,0.1657709032,
447.4923096,0.2330100685,447.4923096,-0.0008338144398,447.4923096,0.157454595,447.4923096,0.1656205207,
447.0712585,0.2344780415,447.0712585,-0.002235546941,447.0712585,0.1562749147,447.0712585,0.1648269296,
446.6500854,0.2311524302,446.6500854,0.001802811516,446.6500854,0.162024036,446.6500854,0.1705869734,
446.2289429,0.2346828431,446.2289429,-0.0009361142293,446.2289429,0.1586993933,446.2289429,0.1682521105,
445.8077393,0.2327439785,445.8077393,0.0004718468117,445.8077393,0.1616078764,445.8077393,0.1741473228,
445.3864746,0.2353236526,445.3864746,-0.002396628261,445.3864746,0.1619508415,445.3864746,0.1709786355,
445.00354,0.2347849756,445.00354,-0.0005984851741,445.00354,0.1618117988,445.00354,0.176274091,
444.5822144,0.2334769815,444.5822144,0.001688064658,444.5822144,0.1657945663,444.5822144,0.1785126776,
444.1608887,0.2342624515,444.1608887,-1.931050247E-005,444.1608887,0.1663591415,444.1608887,0.1804383546,
443.7395325,0.2347126156,443.7395325,-2.402151404E-005,443.7395325,0.1662994176,443.7395325,0.1839346141,
443.3181152,0.2326543629,443.3181152,0.0004129480221,443.3181152,0.1719432622,443.3181152,0.1870765835,
442.8967896,0.235170275,442.8967896,-0.0004692660877,442.8967896,0.1718954593,442.8967896,0.1901921481,
442.4752808,0.234644711,442.4752808,-5.756657629E-005,442.4752808,0.1738544554,442.4752808,0.1965235621,
442.0538025,0.2334180474,442.0538025,0.0004244524753,442.0538025,0.1784766763,442.0538025,0.1974478215,
441.6705933,0.2333935946,441.6705933,-0.0005092407227,441.6705933,0.1798502654,441.6705933,0.2027642727,
441.249054,0.2328024656,441.249054,0.0009720957023,441.249054,0.1812413335,441.249054,0.2013959736,
440.8274231,0.2357279807,440.8274231,-0.001500138314,440.8274231,0.1779832244,440.8274231,0.2001910061,
440.4057922,0.2351411879,440.4057922,-0.0007674617227,440.4057922,0.1814163029,440.4057922,0.2044515759,
439.9841919,0.2361521572,439.9841919,-0.0007141758106,439.9841919,0.1835858077,439.9841919,0.2058788091,
439.562561,0.2346575558,439.562561,-0.0006749437307,439.562561,0.1891542524,439.562561,0.2183662653,
439.1408081,0.2335939407,439.1408081,0.002445563907,439.1408081,0.1923235804,439.1408081,0.2249703407,
438.7190857,0.2349317223,438.7190857,-0.0005576914991,438.7190857,0.1910224557,438.7190857,0.2173429579,
438.3356018,0.2348404974,438.3356018,-0.000789425394,438.3356018,0.1922682822,438.3356018,0.2253787816,
437.9138184,0.234207049,437.9138184,0.002215084387,437.9138184,0.1965122074,437.9138184,0.2285264879,
437.4919739,0.2349366099,437.4919739,0.001121792244,437.4919739,0.1987304688,437.4919739,0.2278412431,
437.0700989,0.2362483442,437.0700989,8.009857265E-005,437.0700989,0.1984620094,437.0700989,0.2302980721,
436.6482239,0.2349042445,436.6482239,7.453210128E-005,436.6482239,0.2059968114,436.6482239,0.2427529544,
436.2262878,0.234696269,436.2262878,0.00105989899,436.2262878,0.2063085288,436.2262878,0.2425576597,
435.8043213,0.2358967364,435.8043213,-0.001720902044,435.8043213,0.2092263997,435.8043213,0.245775491,
435.4206848,0.232208699,435.4206848,0.003351594089,435.4206848,0.2124935538,435.4206848,0.256490767,
434.9986572,0.234500736,434.9986572,-0.0005856632488,434.9986572,0.2174988389,434.9986572,0.2518761754,
434.5765991,0.2330267131,434.5765991,0.001980020432,434.5765991,0.2211424857,434.5765991,0.2583938241,
434.1545105,0.2338771373,434.1545105,0.001805800712,434.1545105,0.2188500762,434.1545105,0.263645947,
433.7323914,0.2358143926,433.7323914,-0.0005047417944,433.7323914,0.2244933844,433.7323914,0.2665399313,
433.3102112,0.2366551757,433.3102112,-0.002540768124,433.3102112,0.2270163,433.3102112,0.2710292935,
432.888031,0.2351729572,432.888031,-0.0001428670366,432.888031,0.2280404121,432.888031,0.2708360553,
432.5041809,0.2364461273,432.5041809,-0.0005022596451,432.5041809,0.2288701087,432.5041809,0.281052947,
432.0819702,0.2365410924,432.0819702,-0.001388114644,432.0819702,0.2379688472,432.0819702,0.2860290408,
431.659729,0.2358538806,431.659729,3.890835433E-005,431.659729,0.2432324141,431.659729,0.2858294249,
431.2373657,0.235294953,431.2373657,0.0009286417044,431.2373657,0.2475152463,431.2373657,0.2933044434,
430.8150635,0.235559091,430.8150635,-0.0002624044428,430.8150635,0.251239568,430.8150635,0.3015166819,
430.3927002,0.2355936915,430.3927002,-0.0003920471936,430.3927002,0.2529866695,430.3927002,0.3008747101,
429.9702759,0.2356352508,429.9702759,0.0009920210578,429.9702759,0.2554230988,429.9702759,0.3057475984,
429.5862122,0.2361571491,429.5862122,3.246221604E-005,429.5862122,0.2615030706,429.5862122,0.309229672,
429.1637573,0.2335781157,429.1637573,0.003098002868,429.1637573,0.2654491663,429.1637573,0.3181738555,
428.7413025,0.2367130816,428.7413025,0.0003533836571,428.7413025,0.2651700974,428.7413025,0.3141823709,
428.3187866,0.2365893424,428.3187866,-0.0007426543743,428.3187866,0.2772280872,428.3187866,0.3236805797,
427.8962402,0.2345985919,427.8962402,0.00151627406,427.8962402,0.2771466076,427.8962402,0.3289555609,
427.4736633,0.2369061708,427.4736633,-0.001551986672,427.4736633,0.2805045843,427.4736633,0.3347553909,
427.0894165,0.2370566279,427.0894165,-0.001689960598,427.0894165,0.2818180621,427.0894165,0.3432998955,
426.6668091,0.2366701663,426.6668091,-9.250659787E-005,426.6668091,0.282908231,426.6668091,0.3397766352,
426.2441101,0.237442255,426.2441101,-0.001848821412,426.2441101,0.2887319922,426.2441101,0.3434014618,
425.8214111,0.234931767,425.8214111,0.0009747419972,425.8214111,0.290225774,425.8214111,0.3483620286,
425.3986511,0.2372390032,425.3986511,-0.001863513491,425.3986511,0.2934525013,425.3986511,0.3529983461,
424.9758911,0.2373030186,424.9758911,-0.001035652473,424.9758911,0.3078378141,424.9758911,0.3561392426,
424.5531006,0.2365801036,424.5531006,-0.002939168364,424.5531006,0.3100491762,424.5531006,0.3742306828,
424.1687012,0.2365899235,424.1687012,0.001481466927,424.1687012,0.299120754,424.1687012,0.3614679575,
423.7458496,0.2378631979,423.7458496,-0.001119780005,423.7458496,0.3058931828,423.7458496,0.3611974716,
423.3229675,0.2343510687,423.3229675,0.002118306933,423.3229675,0.3077376783,423.3229675,0.3578857183,
422.8999939,0.2356480658,422.8999939,0.0005406023702,422.8999939,0.3061007559,422.8999939,0.3684394956,
422.4770508,0.2368346602,422.4770508,-0.002782146446,422.4770508,0.3096833527,422.4770508,0.3690141439,
422.0540771,0.2376907915,422.0540771,-0.001198057085,422.0540771,0.3133811057,422.0540771,0.3701549172,
421.6695251,0.2379438579,421.6695251,-0.00406422792,421.6695251,0.3147416413,421.6695251,0.3706831336,
421.2464905,0.2372020334,421.2464905,-0.0007412072155,421.2464905,0.3208214045,421.2464905,0.3768696785,
420.8233948,0.2381133586,420.8233948,0.001164175454,420.8233948,0.3119496703,420.8233948,0.3756226599,
420.4003601,0.2370219976,420.4003601,0.00195544702,420.4003601,0.3169819117,420.4003601,0.3694244325,
419.9771729,0.2383220345,419.9771729,-0.000294948084,419.9771729,0.3170370758,419.9771729,0.3794202805,
419.5539856,0.2400472462,419.5539856,-0.000794231426,419.5539856,0.319893986,419.5539856,0.3757670522,
419.169281,0.2393947989,419.169281,-0.002042716835,419.169281,0.3179945052,419.169281,0.3768050373,
418.7460022,0.2399128824,418.7460022,-0.001415155712,418.7460022,0.3290649354,418.7460022,0.3706596196,
418.3227539,0.2386230528,418.3227539,-0.002229778329,418.3227539,0.3241092563,418.3227539,0.3730762899,
417.8994751,0.2379293591,417.8994751,-0.001696458552,417.8994751,0.3206745088,417.8994751,0.3869550228,
417.4761658,0.2392711937,417.4761658,-0.00100357749,417.4761658,0.3245632648,417.4761658,0.3772933185,
417.0528564,0.2401666641,417.0528564,-0.002587654628,417.0528564,0.3213373721,417.0528564,0.375333935,
416.6679382,0.2382506132,416.6679382,-0.0007696322864,416.6679382,0.3318068683,416.6679382,0.3796937466,
416.2445679,0.2387368828,416.2445679,-0.000821257825,416.2445679,0.3247082531,416.2445679,0.3838071823,
415.8211365,0.2383214533,415.8211365,0.001639809925,415.8211365,0.3222807944,415.8211365,0.3742658794,
415.397644,0.2393960506,415.397644,-1.848218744E-005,415.397644,0.3249095678,415.397644,0.3831111789,
414.9741821,0.2400855273,414.9741821,-0.001028473256,414.9741821,0.3246942759,414.9741821,0.3766455352,
414.5891113,0.2387868911,414.5891113,-6.031011799E-005,414.5891113,0.3284047544,414.5891113,0.3778318167,
414.1655579,0.2384246737,414.1655579,0.0005754378508,414.1655579,0.3208161592,414.1655579,0.3781765103,
413.7420044,0.2403006107,413.7420044,-0.0005820440711,413.7420044,0.3240192235,413.7420044,0.3718764484,
413.3183899,0.240263477,413.3183899,-0.003154833335,413.3183899,0.3166142106,413.3183899,0.3801167011,
412.8947449,0.2398079634,412.8947449,-0.000801672868,412.8947449,0.3197603524,412.8947449,0.3847991526,
412.4710693,0.2408658266,412.4710693,-0.002759923227,412.4710693,0.3167299032,412.4710693,0.3815640807,
412.085907,0.2384473085,412.085907,0.0008290382102,412.085907,0.3166830838,412.085907,0.3788717985,
411.6621399,0.2362079769,411.6621399,0.00266921171,411.6621399,0.3300722539,411.6621399,0.390234381,
411.2383728,0.2388370484,411.2383728,8.426700515E-005,411.2383728,0.3214982152,411.2383728,0.395440191,
410.8145447,0.2385347188,410.8145447,1.094990239E-005,410.8145447,0.3181875944,410.8145447,0.3797090948,
410.3907471,0.2407176048,410.3907471,-0.002040500985,410.3907471,0.3154507875,410.3907471,0.3756993413,
410.0054626,0.239838317,410.0054626,-0.000339542923,410.0054626,0.3148813844,410.0054626,0.372222662,
409.5815735,0.2412596941,409.5815735,7.543826359E-005,409.5815735,0.3101241291,409.5815735,0.3692862689,
409.1576538,0.2414360344,409.1576538,-0.0006605732488,409.1576538,0.307231456,409.1576538,0.369512558,
408.7337341,0.2405448407,408.7337341,0.001089689671,408.7337341,0.3095128834,408.7337341,0.3626457453,
408.3097839,0.240148887,408.3097839,0.0003046552592,408.3097839,0.3114376366,408.3097839,0.3671123087,
407.9243164,0.2409882694,407.9243164,-0.000628522248,407.9243164,0.3061040938,407.9243164,0.3606604934,
407.5002441,0.2412981838,407.5002441,-0.00162616279,407.5002441,0.306786716,407.5002441,0.3670773208,
407.0762024,0.2413455099,407.0762024,0.000829868135,407.0762024,0.3046853542,407.0762024,0.360173285,
406.6521301,0.2403713316,406.6521301,0.002018170198,406.6521301,0.3089961112,406.6521301,0.3571565151,
406.2280273,0.2411041111,406.2280273,0.0001716837869,406.2280273,0.3047266006,406.2280273,0.3625436723,
405.8038635,0.2404832691,405.8038635,0.00149668823,405.8038635,0.3035761714,405.8038635,0.3703425229,
405.4182739,0.2414959371,405.4182739,0.000972225389,405.4182739,0.3053126931,405.4182739,0.363386631,
404.9940796,0.241886571,404.9940796,-0.00248116185,404.9940796,0.3033842146,404.9940796,0.3559392095,
404.5698242,0.2423967272,404.5698242,0.0001498020429,404.5698242,0.2958898246,404.5698242,0.3571252525,
404.1455383,0.2397817075,404.1455383,0.001892836764,404.1455383,0.2936651409,404.1455383,0.3496217132,
403.7212524,0.2414761633,403.7212524,-0.001193978358,403.7212524,0.2920376062,403.7212524,0.3444155455,
403.3355408,0.2432207167,403.3355408,0.0001655723318,403.3355408,0.2928489745,403.3355408,0.3585005999,
402.9111938,0.2421357185,402.9111938,0.0004768741783,402.9111938,0.2928832173,402.9111938,0.3470190763,
402.4868164,0.2425029576,402.4868164,0.0005350818392,402.4868164,0.2922079861,402.4868164,0.3504122496,
402.0624084,0.2436778694,402.0624084,0.0001506824774,402.0624084,0.2901136279,402.0624084,0.3492117226,
401.6380005,0.241336897,401.6380005,0.000979334116,401.6380005,0.2896910608,401.6380005,0.3562252223,
401.2521057,0.2419622988,401.2521057,0.00150868902,401.2521057,0.2927830517,401.2521057,0.3423043489,
400.8276062,0.2398018986,400.8276062,0.001285663922,400.8276062,0.2929675877,400.8276062,0.3473568857,
400.4031067,0.2442834079,400.4031067,-0.0007796064601,400.4031067,0.28708902,400.4031067,0.344804883,
399.9785156,0.2442335188,399.9785156,-0.001286024461,399.9785156,0.2878030241,399.9785156,0.3412701488,
399.5539551,0.244494155,399.5539551,-0.003322766861,399.5539551,0.2866792083,399.5539551,0.3471210301,
399.1679688,0.2442199886,399.1679688,-0.0001986035059,399.1679688,0.2856577933,399.1679688,0.3471728861,
398.7433167,0.243563056,398.7433167,0.001413990627,398.7433167,0.286341399,398.7433167,0.3399097621,
398.3186646,0.2445375621,398.3186646,0.0006766943261,398.3186646,0.2851608098,398.3186646,0.3334902823,
397.8939819,0.2438424975,397.8939819,-0.001498796977,397.8939819,0.283218205,397.8939819,0.3362252116,
397.5078735,0.2445613444,397.5078735,-0.0007122633979,397.5078735,0.2844586372,397.5078735,0.3347195685,
397.0831299,0.2460412085,397.0831299,-0.00221236865,397.0831299,0.2803950906,397.0831299,0.3391501307,
396.6583557,0.2424523681,396.6583557,0.0001084498581,396.6583557,0.2839116156,396.6583557,0.3384217918,
396.2335205,0.2457798719,396.2335205,-0.001877638046,396.2335205,0.2841797173,396.2335205,0.3410162926,
395.8086853,0.2444908917,395.8086853,0.001549187582,395.8086853,0.2834635377,395.8086853,0.3349210918,
395.4224854,0.244576022,395.4224854,0.001329491264,395.4224854,0.2907985449,395.4224854,0.3396008611,
394.9975891,0.2460396141,394.9975891,-0.002115984913,394.9975891,0.2870281339,394.9975891,0.3377466202,
394.5726318,0.2443131655,394.5726318,-0.0002537119144,394.5726318,0.2850280702,394.5726318,0.3380558491,
394.1477051,0.2457378358,394.1477051,0.0007411778788,394.1477051,0.2774879336,394.1477051,0.3250241876,
393.7227478,0.2471132427,393.7227478,0.001243788167,393.7227478,0.2738638222,393.7227478,0.3276107907,
393.3363342,0.2490943819,393.3363342,-0.001775714569,393.3363342,0.2708459795,393.3363342,0.3381570578,
392.9113159,0.2469122708,392.9113159,-0.001098969136,392.9113159,0.2780949771,392.9113159,0.3326609433,
392.4862671,0.2482620627,392.4862671,-0.001713373233,392.4862671,0.2802328765,392.4862671,0.333741039,
392.0611877,0.2450509071,392.0611877,0.002549652942,392.0611877,0.2829807401,392.0611877,0.3331512809,
391.6747131,0.2466058284,391.6747131,-0.000365356158,391.6747131,0.2785184681,391.6747131,0.3295587599,
391.2495422,0.2487980425,391.2495422,9.571097326E-005,391.2495422,0.272269994,391.2495422,0.3190199733,
390.8243713,0.2514847219,390.8243713,-0.0016833595,390.8243713,0.267644465,390.8243713,0.3074381649,
390.3992004,0.2493429631,390.3992004,-0.0005779595813,390.3992004,0.2698844075,390.3992004,0.3167521954,
389.973938,0.2490957975,389.973938,0.001339981332,389.973938,0.2730888128,389.973938,0.3213576674,
389.5873718,0.2491759211,389.5873718,-0.00324497465,389.5873718,0.2767151892,389.5873718,0.3312927485,
389.1620789,0.2490337491,389.1620789,-0.0005950729246,389.1620789,0.2718741,389.1620789,0.3266353905,
388.7367554,0.2506323755,388.7367554,-0.002801333554,388.7367554,0.2729185522,388.7367554,0.3232362866,
388.3114319,0.2493296862,388.3114319,7.636427654E-006,388.3114319,0.2728158236,388.3114319,0.3229040205,
387.9247437,0.2501943409,387.9247437,-0.001493998687,387.9247437,0.2756943703,387.9247437,0.3176684678,
387.4993591,0.2496927977,387.4993591,0.0001411532285,387.4993591,0.2741474807,387.4993591,0.3220615983,
387.0739441,0.2515320182,387.0739441,0.001786487759,387.0739441,0.2683430016,387.0739441,0.3223457932,
386.648468,0.2534096539,386.648468,-0.001412885147,386.648468,0.2641698718,386.648468,0.3060095012,
386.2229919,0.2525915205,386.2229919,0.0007384552155,386.2229919,0.2676433325,386.2229919,0.3109973371,
385.8361816,0.2509252727,385.8361816,0.003532384988,385.8361816,0.2728050649,385.8361816,0.3089617789,
385.4106445,0.2532352507,385.4106445,0.001879915479,385.4106445,0.2689014077,385.4106445,0.3187385798,
384.9850769,0.2538328469,384.9850769,-0.002362800064,384.9850769,0.2670531869,384.9850769,0.3138440549,
384.5594788,0.2540413737,384.5594788,-0.002362439642,384.5594788,0.2640877068,384.5594788,0.3100369871,
384.1725769,0.2567113936,384.1725769,-0.003007401014,384.1725769,0.2637521327,384.1725769,0.3101994693,
383.7469482,0.2552482486,383.7469482,0.0001772256073,383.7469482,0.2668760419,383.7469482,0.304495275,
383.3212585,0.2561023831,383.3212585,-0.001070100814,383.3212585,0.2629303038,383.3212585,0.303771168,
382.8955383,0.2571642995,382.8955383,-0.001615485875,382.8955383,0.2630960345,382.8955383,0.3060207963,
382.4698181,0.2567194104,382.4698181,0.001033042325,382.4698181,0.2671957314,382.4698181,0.3052035272,
382.0827637,0.2589876354,382.0827637,-0.0005476087681,382.0827637,0.2641870975,382.0827637,0.2992162406,
381.6569824,0.2589797676,381.6569824,2.788008351E-005,381.6569824,0.26464203,381.6569824,0.3044047058,
381.2312012,0.2577298284,381.2312012,0.0007568659494,381.2312012,0.2648017704,381.2312012,0.3054371178,
380.8053589,0.2603541315,380.8053589,-0.003671992337,380.8053589,0.2632367611,380.8053589,0.3003863692,
380.4181824,0.2616855502,380.4181824,-0.0009144679643,380.4181824,0.2607135475,380.4181824,0.2990250587,
379.9923096,0.2628859282,379.9923096,0.0006370547344,379.9923096,0.265607059,379.9923096,0.2990675569,
379.5664063,0.264546901,379.5664063,-0.002723293612,379.5664063,0.2632730901,379.5664063,0.3032658696,
379.1404724,0.26191926,379.1404724,0.0006069839583,379.1404724,0.2651250958,379.1404724,0.3146139085,
378.7532043,0.2655739486,378.7532043,-1.553155357E-006,378.7532043,0.2663051486,378.7532043,0.3061312735,
378.3272095,0.2636507452,378.3272095,-0.0003114518186,378.3272095,0.2722667456,378.3272095,0.3076641858,
377.9011841,0.2644388974,377.9011841,0.000951807946,377.9011841,0.2704529166,377.9011841,0.3131249547,
377.4751282,0.2673655152,377.4751282,-0.0005447649164,377.4751282,0.263859272,377.4751282,0.3056650758,
377.0877686,0.2705926895,377.0877686,-0.002257694025,377.0877686,0.2581970394,377.0877686,0.2977244258,
376.6616821,0.2702993751,376.6616821,-0.0008314374718,376.6616821,0.2604451776,376.6616821,0.2982684672,
376.2355652,0.2704265714,376.2355652,-0.0008488509338,376.2355652,0.2607701719,376.2355652,0.3039632142,
375.8093872,0.2683786452,375.8093872,0.004729449749,375.8093872,0.2665777206,375.8093872,0.2981091738,
375.4219666,0.2733053863,375.4219666,-0.003196514444,375.4219666,0.2618349195,375.4219666,0.3011243939,
374.9957581,0.2736222744,374.9957581,-0.002256097505,374.9957581,0.2633418143,374.9957581,0.2976866364,
374.569519,0.2733589709,374.569519,-0.0005020527751,374.569519,0.2669309378,374.569519,0.2977515757,
374.1432495,0.2713266313,374.1432495,0.00310718012,374.1432495,0.2654067576,374.1432495,0.30561921,
373.7556763,0.2764292061,373.7556763,0.0003902250319,373.7556763,0.2673555315,373.7556763,0.2996391952,
373.3294067,0.2774101198,373.3294067,-0.004677988123,373.3294067,0.2670346498,373.3294067,0.2963044941,
372.9030457,0.2738756239,372.9030457,0.001374777174,372.9030457,0.2712557018,372.9030457,0.3132383525,
372.4766846,0.275980413,372.4766846,0.00274008722,372.4766846,0.2665502429,372.4766846,0.3126721978,
372.0890198,0.2789204121,372.0890198,-0.000883675646,372.0890198,0.2668173611,372.0890198,0.3041300476,
371.6625977,0.2776641548,371.6625977,0.001453960896,371.6625977,0.2683968544,371.6625977,0.3078615367,
371.236145,0.2801259458,371.236145,-0.003790716408,371.236145,0.2674618065,371.236145,0.3049505353,
370.8096924,0.2785649002,370.8096924,0.0004214208748,370.8096924,0.2662233412,370.8096924,0.3038297296,
370.421936,0.2820845246,370.421936,-0.001242765808,370.421936,0.2633351684,370.421936,0.3034979105,
369.9954224,0.2787950039,369.9954224,0.002393294591,369.9954224,0.2711953521,369.9954224,0.3111504912,
369.5688477,0.2839610875,369.5688477,0.0006914985133,369.5688477,0.266436398,369.5688477,0.3059851229,
369.1422729,0.2823884487,369.1422729,0.0007644637953,369.1422729,0.2707637846,369.1422729,0.3043479621,
368.754425,0.2841053009,368.754425,-0.0003678390931,368.754425,0.27127707,368.754425,0.3074628115,
368.3278198,0.2870107293,368.3278198,-0.001312710694,368.3278198,0.266513288,368.3278198,0.3042858541,
367.9011536,0.2849508822,367.9011536,0.0003426841868,367.9011536,0.2749927938,367.9011536,0.3074121773,
